,caption,date,likes,comments,shortcode
77,"¡Así se vivió la décima edición de Feria @mmmmmaterial en Expo Reforma de CDMX !✨🖼️ Gracias por acompañarnos con 3 días llenos de arte y propuestas de artistas emergentes nacionales e internacionales. 

Recuerda que aún puedes obtener tu Tarjeta de Edición Limitada en colaboración con la artista visual Cecilia Barreto desde tu app.",2024-02-20 23:36:51,147,28,C3lmajbvbNf
78,"Únete a el Reto Ahorro Familiar y ¡obtén hasta $50,000 MXN en efectivo!💰💫

Se parte con tus hijos en esta emocionante aventura de ahorro y prepárate para obtener grandes premios juntos.",2024-02-20 20:10:57,210,0,C3lQz_TOU7y
79,"📣 ¡Atención Puebla! El Reto Hey ha llegado a tu ciudad 📣
Busca tu Boleto Dorado este 17 de febrero, adivina el lugar con las pistas, atrápalo y encuentra premios que podrás canjear en la Hey Shop o Fan Shop.

¡Activa tus notificaciones y no pierdas esta oportunidad! 
Mantente atento a los siguientes sábados habrá nuevas pistas en nuevas ciudades.",2024-02-16 00:11:08,882,2,C3Y0UwnO2Lu
80,"🔵🟡🟠 La artista mexicana Cecilia Barreto redefine las finanzas globales con una divertida propuesta de colores, puntos y emojis en nuestra nueva Tarjeta Hey de edición limitada. 💳",2024-02-15 23:40:56,937,2,C3Yw3lUPkXd
81,"¡Llévate hasta un año de hamburguesas gratis en Carl's Jr. con Hey! 🍔⭐️

🎫 Encuentra los Boletos Dorados en las sucursales de Carl’s Jr. en Nuevo León, disponibles en diferentes días.

📅 ¡Mantente atento a nuestras historias para conocer las fechas!

Consulta términos y condiciones en banco.hey.inc",2024-02-15 21:00:05,385,0,C3Yd2jJOC7m
82,"Tuvimos la oportunidad de participar en Feria @mmmmmaterial, un espacio dedicado a la promoción del arte, la cultura y la expresión. ✨🎨

#HeyBanco #FeriaMaterial #arte #cultura #CDMX",2024-02-14 20:57:22,181,0,C3V4u3puhk4
83,"En este San Valentín, el amor se manifiesta de mil maneras. 💕 

Junto a Perrito Hey, celebramos el amor en todas sus formas, desde citas románticas hasta momentos de amor propio. 🐾🫂

#HeyBanco #PerritoHey #SanValentin #ValentinesDay #14deFebrero",2024-02-14 17:15:59,229,0,C3VgBM1OkK_
84,"Enamórate de la tecnología con Hey Shop 🍎✨
Tus productos de Apple favoritos, ¡todo a tu alcance! 

Aprovecha la opción de pagar a Meses Sin Intereses con la Tarjeta Hey. ¡Compra fácilmente desde tu App Hey! 📲",2024-02-13 22:30:50,130,0,C3TfQYPOZGM
85,"Imagina, ¿qué harías con un año de tu sueldo? 
🤑 Cambia tu nómina a Hey y ¡hazlo realidad! 🤑

Para participar:
1. Cambia tu nómina desde tu App Hey Banco.
2. Recibe al menos un mes completo de tu sueldo.
3. Al mantener tu nómina activa, recibirás un correo cada mes para canjear tu código para participar.

Durante la segunda semana de cada mes anunciaremos al acreedor a través de Instagram y su correo electrónico. 

✨ Conoce al afortunado de este mes deslizando a la izquierda.

¿Qué esperas para tener tu nómina activa en Hey Banco?",2024-02-13 00:08:20,413,0,C3RFni1PxgO
86,"¡Últimos días de nuestro giveaway #6AñosDeHey! 🥳 Participa para llevarte $60,000* creando una piñata. 🪅

Para participar:
1. Ponte manos a la obra y crea una piñata para celebrar los 6 años de Hey.
2. Sube una foto o video a tu perfil de tu creación.
3. Etiqueta a @heybanco y a 3 amig@s en tu publicación. No olvides seguirnos.

Seleccionaremos a las 10 piñatas más creativas, y por medio de votaciones en stories, las 3 piñatas con más votos se llevarán $20,000 cada una. Así de fácil.

Tienes hasta el 20 de febrero para participar. Anunciaremos a los ganadores el 21 de febrero.

🌟Importante:
El ganador debe de tener una Cuenta Hey activa para ser acreedor. No olvides tener tu cuenta publica para que podamos ver la publicación.

*Incentivos en efectivo menos el 20% del ISR.

TyC: https://hey.inc/GA6toAniversarioHey",2024-02-12 19:40:20,2038,64,C3Qm8vOOrIO
87,"Conoce las novedades que Hey tiene para ti este mes 👇

🌟 ¡Tasa del 13% en tu Inversión Hey al ser Hey Pro!
🌟 Recibe mejores tasas, promociones y comisiones con tu membresía Fan. ¡Actívala desde tu app!
🌟 Cambia tu nómina a Hey para llevarte ¡1 año de tu sueldo!
🌟 Tarjeta en colaboración con Cecilia Barreto. ¡Pide la tuya!
🌟 Ahora tu saldo de tu Cuenta Hey Negocios te da un 12% de rendimiento anual.
🌟 Personaliza tus Productos Hey en nuestra Tailorshop dentro de la Fan Shop MTY.
🌟 Tus productos Apple ya están disponibles en Hey Shop.
🌟 Juega en las Key Master en nuestras Fan Shops y obtén hasta 32 mil pesos en Jüsto.

#Banco #Finanzas #Mexico",2024-02-09 22:35:51,347,0,C3JMpmiP0i9
88,"¡Celebramos el amor con un gran regalo! 💖 

Este San Valentín estamos emocionados de anunciar nuestro ¡Giveaway de 100K!

Para participar:
1. Síguenos en Instagram @heybanco y @mediaheyinc 
2. Comenta un gasto de San Valentín del que más te arrepientes.
3. Etiqueta a tu pareja o amig@ (y asegúrate de que también nos siga).
4. Compártelo en tus historias para tener mayor oportunidad 💕

¡Y listo! Seleccionaremos a los 10 comentarios más creativos, y mediante votaciones en historias, los 2 comentarios con más votos se llevarán $50,000 MXN cada uno. ¡Así de fácil!

Tienes hasta el 28 de febrero para participar. Anunciaremos a los ganadores el 29 de febrero. 

Importante:
Ambos ganadores deberán tener Cuenta Hey activa (con fondos y al menos un movimiento voluntario).

*Incentivos en efectivo menos el 20% del ISR.

TyC: https://hey.inc/100kHeyValentines",2024-02-09 19:48:33,1458,523,C3I5gOUPTC6
89,"Descubre tres destinos mágicos en México para disfrutar en pareja. ❤️🌅

Además, con tu Tarjeta de Crédito Hey, disfruta de un 1% de recompensas en tus compras contratando tu anualidad y un 8% de descuento adicional en Expedia con el cupón HEY8BEX.

¡Envía este post a tu pareja y comiencen a planear su próxima aventura juntos!",2024-02-07 23:17:31,285,0,C3EH1A4u02G
90,"Te presentamos el nuevo lanzamiento de nuestra Tarjeta Hey en colaboración con la artista visual Cecilia Barreto, inspirada en las finanzas globales, puntos, gráficos y emojis. 📈🌎🙂

Encuentra nuestra edición limitada del 8 al 11 de febrero en la décima edición de Feria Material de CDMX ¡sin costo!",2024-02-06 21:18:57,365,0,C3BVLwZuzos
91,"Tu Boleto Dorado en Carl’s Jr. 🍔🌟

¿Quieres llevarte un año de hamburguesas gratis, tarjetas de regalo, una cámara Fujifilm y más?

Encuentra los Boletos Dorados en las sucursales de Carl’s Jr. en Nuevo León, disponibles en diferentes días.

📅 ¡Mantente atento a nuestras historias para conocer las fechas!

Consulta términos y condiciones en banco.hey.inc",2024-02-06 20:11:20,529,0,C3BNueZOWWc
92,"Estos son los nombres que nos llevarán con su música durante Akamba 2024 ✨🔆
Boletos link en Bio 🎟️

@disclosure
@sofitukker
@hvob_official
@lewisofman
@kidfrancescoli
@daniloplessow_mcde
@sofiakourtesis
@inigovontier
@mysteryaffair
@sallycberlin
@liamfitzgerald.mx
@caribe_89
@_camilavalero

Patrocinado por:
@jctradicional
@josecuervotequila
@HeyBanco

#PrendeAkamba 🔥 #CuervoAkamba",2024-02-06 18:10:45,-1,322,C3A_7RmuuwY
93,"Con un estilo visual único y una propuesta que aborda temas tanto financieros como sociales, Cecilia Barreto cuenta un poco de su historia y la idea detrás de su colaboración con Hey Banco. ✨

Si quieres obtener la tarjeta con el diseño único de esta colaboración no te pierdas de la Feria Material Vol. 10 del 8 al 11 de Febrero en Expo Reforma, en CDMX.

#HeyBanco  #FeriaMaterial #CeciliaBarreto #Arte #HeyXCeciliaBarreto #HeyXFeriaMaterial",2024-02-02 18:24:19,356,28,C22tySlvv-n
94,"La consistencia es clave para reconstruir tu historial crediticio.

Conoce los secretos para restaurar tu historial crediticio y deshacerte de las deudas.

¡Comparte estos consejos y da el primer paso hacia una mejor salud financiera! 🌟",2024-01-30 22:28:05,558,0,C2vbz-1OWme
95,"👋🏼 Te presentamos a Max, Coordinador de Taller Hey Shop. Al igual que en el rugby, Max ha encontrado en Hey un equipo de trabajo fuerte y unido que día a día busca darle a cada prenda la mejor calidad para crear piezas únicas y distintivas.

Conoce más sobre Max en este episodio de Colaboradores
Hey. 😎",2024-01-26 20:52:30,209,0,C2k9lFgSZ1E
96,"Inicia el año con recompensas de ¡Tarjeta de Crédito Hey! 🌟💳 

Entra a tu App Hey y contrata tu anualidad opcional de $600 + IVA a 3 meses sin intereses, para disfrutar de recompensas en efectivo por cada compra que realices en tiendas físicas y online. 🛒",2024-01-26 19:51:21,583,12,C2k2shHP3DA
97,¿Están listos? Nuestra primera colaboración de este 2024 está muy cerca. 👀 🔜,2024-01-25 22:19:40,333,0,C2ii382PU5v
98,"Feria Material está de regreso esta Semana del Arte de la CDMX, con más de 70 galerías en exposición del 8 al 11 de febrero. ✨

Celebra 10 años de arte independiente de la
mano de @mmmmmaterial y @heybanco.

Si eres Cliente Hey, no pierdas la oportunidad de
llevarle un ¡Kit Hey exclusivo! durante tu visita
#FeriaMaterial.

🎟️ Asegura tus boletos y explora todas las exposiciones en material-fair.com",2024-01-24 23:14:24,247,1,C2gEWA4OZPP
99,"Un pie afuera de mi casa y mi cuenta de banco ya está en peligro. 🫠 ¿Quién más así? 😅

#HeyBanco #banco #finanzas #cuentadebanco",2024-01-22 21:33:19,40402,4,C2avC-juwMT
100,"¡Hey cumple 6 años y queremos regalar $60,000 MXN! 🥳🪅

Gracias por acompañarnos a lo largo de esta aventura. Estamos de fiesta y queremos que te unas a la celebración.

✨ Por eso, te traemos el ¡Giveaway #6AñosDeHey! ✨

Crea una piñata para acompañarnos a celebrar y participa para llevarte $20,000 MXN.

Para participar:
1. Siguenos en Instagram @heybanco
2. Ponte manos a la obra y crea una piñata para celebrar los 6 años de Hey.
3. Sube un video o foto a tu perfil de tu creación.
4. Etiqueta a @heybanco y a 3 amig@s en tu publicación.

¡Listo! Seleccionaremos a las 10 piñatas más creativas, y por medio de votaciones en stories, las 3 piñatas con más votos ganan. Así de fácil.

Tienes hasta el 20 de febrero para participar. Anunciaremos a los ganadores el 21 de febrero.

🌟 Importante:
El ganador debe de tener una Cuenta Hey activa para ser acreedor.
No olvides tener tu cuenta publica para que podamos ver la publicación.

*Incentivos en efectivo menos el 20% del ISR.

TyC: https://hey.inc/GA6toAniversarioHey",2024-01-18 18:10:10,1848,15,C2QEfqqPR4x
101,"¡Hacer crecer tu dinero nunca fue tan fácil! 

Hazlo de forma automática con Hey Negocios, gracias al 10% de rendimiento que recibes en tu saldo promedio, con opción de subirlo hasta un 12%. 💰

Abre tu cuenta desde tu App Hey Banco.",2024-01-18 16:57:24,242,4,C2P8bfmxLCN
102,"¡32 mil pesos en Justo te esperan! 🤑🛒

Visita nuestras Fan Shops, juega en la Key Master y asegura tu próxima despensa con tarjetas Justo de hasta 32,000 pesos.

📍CDMX: Av. Pdte Masaryk 25 
📍MTY: Plaza Fiesta San Agustín",2024-01-18 00:11:25,203,0,C2OJTexuCWK
103,"📣 ¡Guanajuato! Prepárate para el Reto Hey 📣

Este 20 de enero, busca tu Boleto Dorado con las pistas, atrápalo y descubre premios que podrás canjear en nuestra Fan Shop y Hey Shop.

Mantente atento este sábado, activa tus notificaciones y ¡no te pierdas esta oportunidad!

#guanajuato #heybanco",2024-01-17 21:27:46,524,4,C2N2kyFOsyq
104,"6️⃣ Mañana será un día muy especial… ¿saben qué se acerca? 👀🪅

#6AñosDeHey #HeyBanco #aniversario #banco",2024-01-17 20:55:31,580,0,C2NxV5VusZo
105,"¡Dale la vuelta al Blue Monday con estos tips llenos de positividad! 💙 

Comparte este post y hagamos que este lunes sea todo menos triste. ✨",2024-01-15 22:00:39,256,0,C2Iwv9cSa8d
106,"Te presentamos a Max, Coordinador de Taller Hey Shop. Al igual que en el rugby, Max ha encontrado en Hey un equipo de trabajo fuerte y unido que día a día busca darle a cada prenda la mejor calidad para crear piezas únicas y distintivas. 😎

Conoce más sobre Max en este episodio de Colaboradores Hey.",2024-01-12 19:17:17,96,0,C2AviDpPwdJ
107,"Es que el sonido de Apple Pay es muy satisfactorio. 😩 ¿Quién más es fan de pagar con Apple Pay? 👀🤳

#HeyBanco #ApplePay #TDC #finanzas",2024-01-12 19:07:51,59012,37,C2AuhNvO3He
108,"Recibe 1 año de tu sueldo cambiando tu nómina a Hey Banco.💰😎

La segunda semana del mes en curso se anuncia al acreedor a través de Instagram y su correo electrónico. 

¿Qué esperas para cambiar tu nómina a Hey? 👀

#banco #nomina #finanzaspersonales",2024-01-11 22:13:06,162,0,C1-e_nzuRO6
109,"No pierdas la oportunidad de aprovechar estas increíbles ofertas y beneficios exclusivos. 🌟

Conquista tus propósitos este 2024 y vive la vida al máximo con Hey.

💸 https://banco.hey.inc/beneficios/promociones",2024-01-11 21:07:09,108,0,C1-Xcj4SVCj
110,"🔮 Venimos con más predicciones: personas que serán millonarias este 2024. 💸 Envíaselo a tu amig@ que apareció. 🤑

#HeyBanco #predicciones #2024 #enviaseloaunamigo",2024-01-11 01:09:19,328,0,C18NqKFu1BW
111,"Tus productos Apple ya están disponibles en Hey Shop. 🛒 Ahora podrás pagarlos con tu Tarjeta de Crédito Hey a MSI. 

¡Entra a shop.hey.inc y estrena hoy mismo!",2024-01-10 18:42:32,824,0,C17iGb0OWz0
112,"Tu auto va más allá del gasto inicial o la mensualidad. 🚗💡 

Conoce lo que implica ser dueño de un auto y los gastos que debes considerar. 

¡Prepárate para un viaje sin sorpresas!

#heybanco #auto",2024-01-09 23:12:38,1617,1,C15cN3VOlFm
113,"¿Tienes duda de cómo funcionan los Meses Sin Intereses (MSI) después de las compras navideñas? 📆💸

Conócelos, aprende a sacarles provecho y compra inteligentemente.",2024-01-08 20:11:35,257,0,C12itAiyBII
114,"La mejor forma de ahorrar en tu App Hey 🐷🤑

#Ahorro #Propositos #Hey",2024-01-05 22:26:26,147,0,C1vDv_Cuyn5
115,"¡Conoce la tailorshop! 🪡🧵 Te presentamos nuestra nueva experiencia, donde podrás personalizar nuestros productos para hacerlos aún más únicos. 🧢✨

📍 Visita nuestra tailorshop en la Hey Fan Shop Monterrey en Plaza Fiesta San Agustín.

#HeyBanco #FanShop #TailorShop #ropa #merch #banco",2024-01-04 23:40:09,98,0,C1smO2-OKuR
116,"Entérate de lo que te espera este enero 2024 con Hey:
 
✨ ¡Tasa de un 13% en tu Inversión Hey al ser Hey Pro
✨ Obtén un 7% de rendimiento anual en tu Ahorro Hey Programado e Inmediato
✨ Recuerda realizar 6 compras de mínimo $100 pesos y tener tu cuenta validada para convertirte en Hey Pro
✨ Conoce nuestras nuevas Mini Fan Shops en Nuevo León y CDMX
✨ Cambia tu nómina a Hey y participa para llevarte ¡1 año de tu sueldo!
✨ Si eres extranjero y vives en México, tenemos una cuenta diseñada especialmente para ti
✨ Personaliza tu mercancía Hey en nuestra Tailorshop dentro de la Fan Shop MTY
✨ ¡Reto Hey continúa! Y podría estar en tu ciudad. Mantente atento a la próxima ubicación y atrapa tu Boleto Dorado.
✨ Estamos en camino de convertirnos en un Banco independiente
✨ Paga en línea con tu TDC Hey y recibe hasta un 35% de Visa Cashback

#banco #hey #mexico",2024-01-04 21:49:50,370,0,C1saxCPuUS0
117,"Súmale beneficios a tu cuenta y productos. Aprovecha nuestro mes por promoción y activa tu suscripción Fan.

🌟 ¡gratis el primer mes! 🌟",2024-01-04 16:00:41,1492,25,C1ryzzWNEE0
118,"✨ Abro las puertas de la prosperidad en el 2024 ✨

Programa tu mente hacia la abundancia y observa cómo tus metas se materializan

¡No olvides guardar este post y recitar estos mantras a diario para cultivar tu éxito financiero!",2024-01-02 21:30:41,8766,52,C1nO_F4SBJX
119,"¡Por un 2024 en donde los viajes no falten! 💫🧳

#HeyBanco #viaje #travel #banco #2024",2024-01-02 21:16:05,6194,144,C1nNR8wuDZA
120,"✨ ¡Bienvenido 2024! ✨

Brindemos por un año nuevo lleno de sorpresas, éxitos compartidos y prosperidad. En Hey estamos listos para crear juntos un año lleno de emociones inolvidables. ¡Feliz año Nuevo! 🎊🎆",2024-01-01 06:00:00,247,0,C1i_syfP8C1
121,"¡Aplausos para nuestros emprendedores y sus triunfos! ✨ 

Con Hey Negocios, cada vez más empresas confían en Hey para recompensar el esfuerzo de quienes hacen posible su éxito. 

Celebremos un 2024 con más logros y nuevas oportunidades que construimos juntos. 💡🚀",2023-12-30 00:30:51,116,0,C1dQbJqPTBc
122,"¡Así cerramos el 2023! 🎆 Un año que se quedará marcado en la historia de Hey Banco. ✨

⭐️ Nuevos lanzamientos, colecciones, aperturas, eventos y festivales marcaron un año que sin duda se quedará en nuestros corazones. 🫶🏼

Solo nos queda agradecerles a cada uno de ustedes por hacer de este 2023 un año inolvidable, gracias acompañarnos. 🫂 El 2024 nos espera con enormes sorpresas para ustedes. 💥

#HeyBanco #2023 #recap #banco",2023-12-29 21:16:02,399,19,C1c6ALRu6-J
123,"Sin ustedes, Hey Banco no sería posible. ❤️

¡Gracias por confiar en nuestros productos y dinámicas!",2023-12-29 00:22:10,316,0,C1aqotTPKBC
124,"¡Tiempo de poner propósitos financieros para este 2024! 💸 Te compartimos algunas ideas de metas del Equipo Hey. 🚀⭐️

#HeyBanco #finanzas #propósitos #añonuevo #banco",2023-12-28 22:24:35,920,0,C1adA_-OD-M
125,🎉 ¡Por un 2024 con más idas a nuestros lugares favoritos!,2023-12-27 23:54:56,234,0,C1YCuTVvhpg
126,"¡Adelántate al futuro con nuestras Predicciones 2024 según el último dígito de tu Tarjeta Hey! 🔮 

Prepárate para un año lleno de sorpresas. 💫

#HeyBanco #Futuro #Manifestar #AñoNuevo",2023-12-27 22:38:34,921,6,C1X5_A7Okfi
127,"🤳🎄 ¡Todavía estás a tiempo para participar en nuestro giveaway #HeyFiestas! 🐶 Perrito Hey te explica cómo hacerlo en 3 sencillos pasos:

1️⃣ Tómate una foto con tu familia elegida (aquellas personas con las que más disfrutas compartir momentos inolvidables).
2️⃣ Súbela a Instagram, etiqueta a todos los que salgan en la foto y a @heybanco.
3️⃣ Usa el hashtag #HeyFiestas y síguenos.

No olvides tener tu cuenta pública para que podamos ver la publicación. ¡Y listo! Las fotos que más representen el espíritu decembrino, ganan. Así de fácil.

🥇Primer lugar: iPad
🥈Segundo lugar: Nintendo Switch
🥉Tercer lugar: AirPods

Tienes hasta el 4 de enero para participar. Anunciaremos a los ganadores el 5 de enero. 🗓️

Importante: El ganador debe de tener una Cuenta Hey activa para ser acreedor.",2023-12-27 17:00:00,1111,0,C1XTPbZuawL
128,¡Gracias por seguir otro año cumpliendo metas con Hey! 💸😉 ¿List@s para iniciar el 2024?,2023-12-27 00:08:15,356,0,C1Vfc-auB8X
129,"¡Nuestras tarjetas también celebraron la Navidad! 🎄🌟 

Compartelo con tus queridos y contágiales la magia de las fiestas. 

#Navidad #Finanzas #México",2023-12-26 17:19:07,1070,0,C1UwoXsJwu_
